City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,Champerico,GT,14.3,-91.9167,82.76,74,91,3.8,overcast clouds
1,Hobyo,SO,5.3505,48.5268,75.43,77,76,22.79,broken clouds
2,Ambon,ID,-3.6954,128.1814,86.14,70,40,5.75,scattered clouds
3,Alcaniz,ES,41.05,-0.1333,67.42,61,87,11.36,moderate rain
4,Vaini,TO,-21.2,-175.2,78.96,83,20,8.05,few clouds
5,Hithadhoo,MV,-0.6,73.0833,81.36,74,100,6.67,overcast clouds
6,Hermanus,ZA,-34.4187,19.2345,54.81,53,100,7.7,overcast clouds
7,Missoula,US,47.0166,-113.8009,73.8,34,0,4.5,clear sky
8,Howard Springs,AU,-12.497,131.047,87.98,61,100,6.85,overcast clouds
9,Tallahassee,US,30.4383,-84.2807,82.63,86,75,0.0,broken clouds
10,Saint Anthony,US,45.0205,-93.218,80.71,56,1,1.01,clear sky
11,Avarua,CK,-21.2078,-159.775,77.05,83,75,6.91,broken clouds
12,Barrow,US,71.2906,-156.7887,39.22,96,90,14.97,light rain
13,Cukai,MY,4.25,103.4167,87.94,72,100,5.17,overcast clouds
14,Bredasdorp,ZA,-34.5322,20.0403,54.28,54,100,8.05,overcast clouds
15,Torbay,CA,47.6666,-52.7314,55.58,94,90,8.05,overcast clouds
16,Rikitea,PF,-23.1203,-134.9692,71.62,74,23,7.49,few clouds
17,Viedma,AR,-40.8135,-62.9967,44.91,58,76,10.04,broken clouds
18,Kamina,CD,-8.7386,24.9906,56.3,50,89,8.25,overcast clouds
19,Vasilyevskiy Mokh,RU,57.0132,35.919,61.38,66,100,3.15,overcast clouds
20,Progreso,MX,21.2833,-89.6667,82.51,83,70,10.27,broken clouds
21,Hofn,IS,64.2539,-15.2082,51.12,89,22,10.71,few clouds
22,Makakilo City,US,21.3469,-158.0858,88.12,61,75,11.5,broken clouds
23,Ushuaia,AR,-54.8,-68.3,33.46,86,20,14.97,few clouds
24,Eyl,SO,7.9803,49.8164,78.75,61,95,23.26,overcast clouds
25,Poum,NC,-20.2333,164.0167,72.95,69,20,24.27,few clouds
26,Mataura,NZ,-46.1927,168.8643,49.48,87,100,0.58,overcast clouds
27,Hamilton,US,39.1834,-84.5333,79.0,86,20,0.0,few clouds
28,Lipari,IT,38.4674,14.954,82.09,65,11,9.1,few clouds
29,Bluff,NZ,-46.6,168.3333,49.8,84,100,2.98,overcast clouds
30,Baykit,RU,61.67,96.37,84.0,40,62,6.29,broken clouds
31,Pochutla,MX,15.7432,-96.4661,83.25,92,99,4.07,overcast clouds
32,Hilo,US,19.7297,-155.09,75.11,94,90,5.75,mist
33,Sisimiut,GL,66.9395,-53.6735,46.99,81,100,7.23,light rain
34,Cherskiy,RU,68.75,161.3,55.26,45,0,15.88,clear sky
35,Havre-Saint-Pierre,CA,50.2334,-63.5986,59.36,88,1,8.05,clear sky
36,Nouadhibou,MR,20.931,-17.0347,69.78,88,0,18.41,clear sky
37,Punta Arenas,CL,-53.15,-70.9167,35.71,80,0,12.66,clear sky
38,Yuli,NG,9.6989,10.2744,71.46,97,98,5.86,overcast clouds
39,Cape Town,ZA,-33.9258,18.4232,61.11,27,0,2.3,clear sky
40,Port Alfred,ZA,-33.5906,26.891,59.83,31,62,12.44,broken clouds
41,Tuatapere,NZ,-46.1333,167.6833,49.82,94,100,0.85,heavy intensity rain
42,Busselton,AU,-33.65,115.3333,65.05,72,0,26.37,clear sky
43,Kapaa,US,22.0752,-159.319,85.98,78,40,4.0,light rain
44,Butaritari,KI,3.0707,172.7902,78.4,88,99,14.12,moderate rain
45,Hobart,AU,-42.8794,147.3294,57.06,54,40,6.91,light rain
46,Jamestown,US,42.097,-79.2353,71.24,85,1,1.01,clear sky
47,Sawakin,SD,19.1059,37.3321,89.65,49,65,0.85,broken clouds
48,Georgetown,MY,5.4112,100.3354,88.9,75,20,1.14,haze
49,Kodiak,US,57.79,-152.4072,56.71,72,40,8.05,scattered clouds
50,Geraldton,AU,-28.7667,114.6,67.12,72,40,13.8,scattered clouds
51,Yellowknife,CA,62.456,-114.3525,58.28,54,75,6.91,broken clouds
52,Taoudenni,ML,22.6783,-3.9836,96.46,7,0,5.77,clear sky
53,Euskirchen,DE,50.6667,6.7833,63.7,88,92,1.01,overcast clouds
54,Upernavik,GL,72.7868,-56.1549,43.14,72,100,3.49,overcast clouds
55,Aklavik,CA,68.2191,-135.0107,54.43,82,100,12.46,overcast clouds
56,Bilibino,RU,68.0546,166.4372,62.91,43,27,2.55,scattered clouds
57,Castro,BR,-24.7911,-50.0119,54.77,59,15,3.51,few clouds
58,New Norfolk,AU,-42.7826,147.0587,56.7,88,100,1.99,overcast clouds
59,Egvekinot,RU,66.3167,-179.1667,49.06,78,100,2.35,overcast clouds
60,Wuwei,CN,37.9281,102.6414,77.79,31,100,6.17,overcast clouds
61,Thinadhoo,MV,0.5333,72.9333,82.29,70,97,4.76,overcast clouds
62,Puerto Ayora,EC,-0.7393,-90.3518,71.55,88,5,8.99,clear sky
63,Chuy,UY,-33.6971,-53.4616,58.12,98,21,5.75,few clouds
64,Cape Coast,GH,5.1053,-1.2466,74.03,84,57,10.51,broken clouds
65,Lorengau,PG,-2.0226,147.2712,85.75,64,41,6.31,scattered clouds
66,Miraflores,MX,19.2167,-98.8083,63.03,86,81,3.96,broken clouds
67,Cabo San Lucas,MX,22.8909,-109.9124,88.81,72,5,8.01,clear sky
68,Caibarien,CU,22.5206,-79.4669,76.32,85,95,9.17,light rain
69,Lethem,GY,3.3803,-59.7968,74.43,92,100,6.15,overcast clouds
70,Nikolskoye,RU,59.7035,30.7861,64.8,65,71,3.69,broken clouds
71,Mattru,SL,7.6244,-11.8332,72.46,95,98,1.45,overcast clouds
72,Chokurdakh,RU,70.6333,147.9167,55.58,41,49,9.64,scattered clouds
73,Kerrville,US,30.0474,-99.1403,80.53,71,1,3.44,clear sky
74,Koslan,RU,63.4564,48.8989,50.22,82,78,4.92,broken clouds
75,Altamira,BR,-3.2033,-52.2064,71.94,66,10,1.25,clear sky
76,Houma,US,29.5958,-90.7195,84.99,84,8,4.21,clear sky
77,Richards Bay,ZA,-28.783,32.0377,54.12,86,0,7.23,clear sky
78,Mar Del Plata,AR,-38.0023,-57.5575,46.13,60,0,4.0,clear sky
79,Parrita,CR,9.5201,-84.3225,81.52,89,100,6.64,overcast clouds
80,Tasiilaq,GL,65.6145,-37.6368,41.16,82,24,3.13,few clouds
81,Murmansk,RU,68.0,34.0,43.52,75,100,8.7,overcast clouds
82,Kembe,CF,4.6228,21.8865,67.44,96,99,1.86,overcast clouds
83,Provideniya,RU,64.3833,-173.3,50.11,81,90,8.95,overcast clouds
84,Nanortalik,GL,60.1432,-45.2371,44.37,75,94,10.18,overcast clouds
85,Olinda,BR,-8.0089,-34.8553,71.33,83,75,5.75,broken clouds
86,Harper,LR,4.375,-7.7169,75.63,77,58,7.38,broken clouds
87,Moncao,PT,42.0789,-8.4808,63.75,94,7,3.47,clear sky
88,Gawan,IN,28.4333,78.35,86.76,66,99,9.62,overcast clouds
89,Xining,CN,36.6167,101.7667,61.2,64,100,6.08,overcast clouds
90,Pontarlier,FR,46.8333,6.25,57.65,95,70,2.3,broken clouds
91,Klaksvik,FO,62.2266,-6.589,50.92,95,100,7.47,overcast clouds
92,Waddan,LY,29.1614,16.139,74.73,55,0,6.78,clear sky
93,Port Hardy,CA,50.6996,-127.4199,62.78,82,75,0.0,broken clouds
94,Kiama,AU,-34.6833,150.8667,64.99,54,58,13.0,broken clouds
95,Benguela,AO,-12.5763,13.4055,68.85,75,3,2.66,clear sky
96,Narsaq,GL,60.9167,-46.05,46.62,62,100,1.79,overcast clouds
97,Worthington,US,40.0931,-83.018,77.05,86,1,0.0,clear sky
98,Tautira,PF,-17.7333,-149.15,80.62,71,3,5.91,clear sky
99,San Patricio,US,28.017,-97.5169,84.06,77,3,9.15,clear sky
100,Arraial Do Cabo,BR,-22.9661,-42.0278,69.51,77,0,25.72,clear sky
101,Bosaso,SO,11.2842,49.1816,86.18,43,90,23.02,overcast clouds
102,Fortuna,US,40.5982,-124.1573,55.92,89,100,3.98,overcast clouds
103,Hoquiam,US,46.9809,-123.8893,74.93,56,1,8.05,clear sky
104,Hambantota,LK,6.1241,81.1185,84.54,84,75,14.97,broken clouds
105,Verkhnyaya Inta,RU,65.9811,60.3094,44.49,92,100,5.64,overcast clouds
106,Port Elizabeth,ZA,-33.918,25.5701,48.49,57,0,4.61,clear sky
107,Rauma,FI,61.1272,21.5113,53.64,82,20,3.87,few clouds
108,Maldonado,UY,-34.6667,-54.9167,53.22,96,100,7.92,overcast clouds
109,Victoria,HK,22.2855,114.1577,92.97,78,59,1.01,broken clouds
110,Mandera,KE,3.9366,41.867,72.37,66,63,13.76,broken clouds
111,Atuona,PF,-9.8,-139.0333,78.13,71,4,23.58,clear sky
112,Gewane,ET,10.1664,40.6453,76.01,57,94,12.82,light rain
113,Hay River,CA,60.8156,-115.7999,60.78,55,20,6.91,few clouds
114,Muisne,EC,0.6,-80.0333,75.63,85,100,9.13,overcast clouds
115,Talaya,RU,61.3833,152.75,58.08,95,100,1.74,moderate rain
116,Saint George,US,37.1041,-113.5841,85.32,62,1,1.99,clear sky
117,Pangoa,PE,-12.1167,-73.0,69.46,76,18,2.84,few clouds
118,Mariel,CU,22.9875,-82.7536,78.94,79,100,2.01,overcast clouds
119,Faanui,PF,-16.4833,-151.75,78.08,68,38,7.87,scattered clouds
120,Usinsk,RU,65.9939,57.5281,45.95,87,100,9.89,overcast clouds
121,Iqaluit,CA,63.7506,-68.5145,49.73,87,75,5.01,broken clouds
122,Hami,CN,42.8,93.45,92.46,14,4,4.99,clear sky
123,Puerto Escondido,MX,15.85,-97.0667,85.03,65,75,4.61,broken clouds
124,Neuquen,AR,-38.9516,-68.0591,44.49,87,0,5.75,clear sky
125,Oktyabrskiy,RU,54.4815,53.471,58.91,48,2,2.44,clear sky
126,Qui Nhon,VN,13.7667,109.2333,88.02,57,99,21.81,overcast clouds
127,Hendek,TR,40.7994,30.7481,66.52,95,55,1.43,broken clouds
128,Soc Trang,VN,9.6033,105.98,85.96,62,86,12.57,overcast clouds
129,Barra Patuca,HN,15.8,-84.2833,78.91,81,93,5.75,overcast clouds
130,Luderitz,NA,-26.6481,15.1594,65.08,29,74,11.77,broken clouds
131,Port Hedland,AU,-20.3167,118.5667,78.85,25,86,10.36,overcast clouds
132,San Buenaventura,MX,27.0833,-101.5333,85.48,60,1,8.52,clear sky
133,Agutaya,PH,11.148,120.9417,83.86,81,99,16.4,overcast clouds
134,Muros,ES,42.7762,-9.0603,63.99,92,25,5.97,scattered clouds
135,Trinidad,BO,-14.8333,-64.9,74.37,52,16,3.2,few clouds
136,Bonfim,BR,3.0833,-59.95,74.75,90,100,3.22,overcast clouds
137,Peterhead,GB,57.5058,-1.7981,61.2,98,43,10.13,scattered clouds
138,Nkowakowa,ZA,-23.8878,30.2871,39.25,83,1,4.05,clear sky
139,Biak,ID,-0.9131,122.8766,80.73,73,68,6.69,broken clouds
140,Coquimbo,CL,-29.9533,-71.3436,51.53,87,0,9.22,clear sky
141,Golden Gate,US,26.1879,-81.6951,84.97,87,1,4.61,clear sky
142,East London,ZA,-33.0153,27.9116,58.14,30,0,11.5,clear sky
143,Churachandpur,IN,24.3333,93.6667,74.95,86,97,2.82,overcast clouds
144,Albany,US,42.6001,-73.9662,70.39,94,0,4.07,clear sky
145,Kamenka,RU,51.3223,42.7678,63.03,59,8,3.09,clear sky
146,Porto Novo,BJ,6.4965,2.6036,74.03,80,41,6.98,scattered clouds
147,Dunedin,NZ,-45.8742,170.5036,50.81,79,100,20.0,overcast clouds
148,San Antonio,US,29.4241,-98.4936,86.43,69,1,9.22,clear sky
149,Saint-Philippe,RE,-21.3585,55.7679,69.35,72,55,10.45,broken clouds
150,Mocuba,MZ,-16.8392,36.9856,55.56,97,2,4.47,clear sky
151,Pitlochry,GB,56.7051,-3.7343,59.58,94,6,2.91,clear sky
152,Samarai,PG,-10.6167,150.6667,79.84,73,96,15.88,overcast clouds
153,Norman Wells,CA,65.282,-126.8329,66.24,68,75,17.27,smoke
154,Nuuk,GL,64.1835,-51.7216,52.41,66,75,2.3,broken clouds
155,Corpus Christi,US,27.8006,-97.3964,84.2,86,20,4.0,few clouds
156,Lompoc,US,34.6391,-120.4579,69.57,83,90,6.91,overcast clouds
157,Maragogi,BR,-9.0122,-35.2225,73.67,86,29,10.58,scattered clouds
158,Taltal,CL,-25.4,-70.4833,57.02,77,0,0.94,clear sky
159,Laizhou,CN,37.1717,119.9214,89.38,53,48,13.15,scattered clouds
160,Surovikino,RU,48.6078,42.8486,69.1,44,31,13.42,scattered clouds
161,Braila,RO,45.2667,27.9833,55.96,69,0,0.27,clear sky
162,Haines Junction,CA,60.7522,-137.5108,60.8,48,100,4.76,overcast clouds
163,Hasaki,JP,35.7333,140.8333,86.29,66,99,20.47,overcast clouds
164,Mongoumba,CF,3.6415,18.5936,72.88,82,100,3.42,overcast clouds
165,Thompson,CA,55.7435,-97.8558,53.76,58,40,4.61,scattered clouds
166,Bingol,TR,38.8847,40.4939,73.06,34,0,5.28,clear sky
167,Emba,KZ,48.8264,58.1442,74.08,42,0,7.18,clear sky
168,Tuktoyaktuk,CA,69.4541,-133.0374,48.2,87,75,8.05,broken clouds
169,Republic,US,37.12,-93.4802,77.13,94,1,3.44,clear sky
170,Saint-Pierre,RE,-21.3393,55.4781,69.44,68,0,8.05,clear sky
171,Constitucion,CL,-35.3333,-72.4167,50.85,93,100,10.29,overcast clouds
172,Vanimo,PG,-2.6741,141.3028,83.53,63,64,2.42,broken clouds
173,Severo-Kurilsk,RU,50.6789,156.125,60.04,87,70,4.5,broken clouds
174,Tharad,IN,24.3961,71.6267,81.01,87,100,15.05,overcast clouds
175,Vangaindrano,MG,-23.35,47.6,60.64,81,41,5.28,scattered clouds
176,Kutum,SD,14.2,24.6667,72.63,72,100,4.72,overcast clouds
177,Kautokeino,NO,69.0125,23.0412,53.19,85,86,3.47,overcast clouds
178,Itoman,JP,26.1247,127.6694,88.18,87,75,13.8,broken clouds
179,Salme,NP,28.0369,85.0942,68.29,95,100,0.83,overcast clouds
180,Olafsvik,IS,64.8945,-23.7142,49.39,83,84,12.77,heavy intensity rain
181,Airai,TL,-8.9266,125.4092,77.4,22,87,3.71,overcast clouds
182,Qostanay,KZ,53.1667,63.5833,62.89,67,0,2.24,clear sky
183,Kahului,US,20.8947,-156.47,84.22,79,40,21.85,scattered clouds
184,Lebu,CL,-37.6167,-73.65,47.5,80,17,15.66,few clouds
185,Walcz,PL,53.2779,16.4712,66.11,92,80,5.77,broken clouds
186,Grafton,US,42.207,-71.6856,71.51,95,61,3.0,broken clouds
187,Ponta Do Sol,PT,32.6667,-17.1,73.0,83,3,2.68,clear sky
188,Port Blair,IN,11.6667,92.75,84.07,80,81,19.93,broken clouds
189,Karaton,ID,-6.3424,106.1045,84.36,59,2,5.06,clear sky
190,Saint-Leu,RE,-21.15,55.2833,68.83,69,15,7.02,few clouds
191,Marrakesh,MA,31.6315,-8.0083,69.87,68,0,3.44,clear sky
192,Inhambane,MZ,-23.865,35.3833,66.33,55,74,11.9,broken clouds
193,Havelock,US,34.8791,-76.9013,81.95,89,1,3.44,clear sky
194,Dudinka,RU,69.4058,86.1778,62.22,56,74,3.98,broken clouds
195,Floro,NO,61.5996,5.0328,64.36,94,100,8.05,overcast clouds
196,Moron,AR,-34.6534,-58.6198,53.96,95,0,5.46,clear sky
197,Namatanai,PG,-3.6667,152.4333,83.26,72,90,1.48,light rain
198,Belton,US,38.812,-94.5319,80.19,84,14,7.36,few clouds
199,Carnarvon,AU,-24.8667,113.6333,66.27,58,90,8.05,overcast clouds
200,Batagay,RU,67.6333,134.6333,68.45,47,89,4.07,overcast clouds
201,Rocha,UY,-34.4833,-54.3333,56.59,95,86,10.63,overcast clouds
202,Yenagoa,NG,4.9247,6.2642,71.19,87,81,4.16,broken clouds
203,Talnakh,RU,69.4865,88.3972,62.62,83,99,3.42,overcast clouds
204,Saint Austell,GB,50.3383,-4.7658,60.1,100,1,5.75,clear sky
205,Acapulco,MX,16.8634,-99.8901,81.7,86,79,8.97,broken clouds
206,Dikson,RU,73.5069,80.5464,45.68,73,45,5.41,scattered clouds
207,Yar-Sale,RU,66.8333,70.8333,54.05,63,74,5.86,broken clouds
208,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,72.1,42,54,4.47,broken clouds
209,Kinsale,IE,51.7075,-8.5306,60.17,88,20,9.22,few clouds
210,Breytovo,RU,58.2993,37.8617,60.44,67,72,5.46,broken clouds
211,Tairua,NZ,-37.0167,175.85,60.1,84,19,10.0,few clouds
212,Urcos,PE,-13.6861,-71.6228,47.5,88,12,5.23,few clouds
213,Kargasok,RU,59.0556,80.8572,71.58,71,100,7.14,light rain
214,Sao Filipe,CV,14.8961,-24.4956,73.71,76,83,4.61,broken clouds
215,Souillac,MU,-20.5167,57.5167,70.18,68,40,11.5,scattered clouds
216,Praia,CV,14.9215,-23.5087,75.74,73,20,8.05,few clouds
217,Vardo,NO,70.3705,31.1107,44.8,75,63,21.99,broken clouds
218,Mujiayingzi,CN,42.1167,118.7833,77.04,66,100,8.46,overcast clouds
219,Bethel,US,41.3712,-73.414,75.04,91,0,2.57,clear sky
220,Naze,JP,28.3667,129.4833,83.32,91,100,18.12,overcast clouds
221,Palmas Bellas,PA,9.2319,-80.0867,75.34,92,100,4.52,overcast clouds
222,Junin,AR,-34.5838,-60.9433,46.17,67,0,6.49,clear sky
223,Pevek,RU,69.7008,170.3133,36.07,88,74,10.96,broken clouds
224,Herat,AF,34.5,62.0,86.59,13,6,18.99,clear sky
225,Ixtapa,MX,20.7,-105.2,83.23,83,75,0.0,broken clouds
226,Longyearbyen,SJ,78.2186,15.6401,44.44,81,75,5.75,broken clouds
227,Ancud,CL,-41.8697,-73.8203,36.93,78,16,7.4,few clouds
228,Salalah,OM,17.0151,54.0924,78.89,83,40,6.91,scattered clouds
229,Pontiac,US,42.6389,-83.2911,76.91,71,75,1.01,broken clouds
230,Mangrol,IN,21.1167,70.1167,78.85,90,100,20.83,overcast clouds
231,Pisco,PE,-13.7,-76.2167,61.02,82,1,4.61,clear sky
232,Ponta Delgada,PT,37.7333,-25.6667,66.92,94,40,6.91,light intensity drizzle
233,Novikovo,RU,51.1537,37.8879,62.1,65,0,3.22,clear sky
234,Opuwo,NA,-18.0607,13.84,55.54,48,0,8.81,clear sky
235,Cidreira,BR,-30.1811,-50.2056,67.41,69,88,5.3,overcast clouds
236,Alofi,NU,-19.0595,-169.9187,82.29,69,75,4.61,broken clouds
237,Santa Maria,BR,-29.6842,-53.8069,81.7,39,0,10.36,clear sky
238,Suruc,TR,36.9761,38.425,86.2,37,0,5.82,clear sky
239,Rawson,AR,-43.3002,-65.1023,42.06,51,2,13.02,clear sky
240,Caravelas,BR,-17.7125,-39.2481,67.21,90,9,4.5,clear sky
241,Flinders,AU,-34.5833,150.8552,64.8,56,71,3.0,broken clouds
242,Nynashamn,SE,58.9034,17.9479,61.11,85,64,7.72,broken clouds
243,Sao Joao Da Barra,BR,-21.6403,-41.0511,69.24,76,0,14.81,clear sky
244,Bambous Virieux,MU,-20.3428,57.7575,70.05,68,40,11.5,scattered clouds
245,Qaanaaq,GL,77.484,-69.3632,37.92,72,100,2.17,overcast clouds
246,Miyang,CN,24.4042,103.4428,68.05,86,100,0.72,overcast clouds
247,Tiksi,RU,71.6872,128.8694,57.07,75,83,12.1,light rain
248,Berlevag,NO,70.8578,29.0864,44.6,80,99,17.29,overcast clouds
249,Aberdeen,GB,57.1437,-2.0981,61.48,100,90,6.91,overcast clouds
250,Iwanai,JP,42.9744,140.5089,86.05,55,6,4.7,clear sky
251,Pacific Grove,US,36.6177,-121.9166,70.14,89,75,3.0,broken clouds
252,Whyalla,AU,-33.0333,137.5833,66.09,39,17,16.11,few clouds
253,Grand Gaube,MU,-20.0064,57.6608,70.2,72,0,4.0,clear sky
254,Aksarka,RU,66.5606,67.7975,51.96,70,95,10.63,overcast clouds
255,Jaru,BR,-10.4389,-62.4664,75.72,51,40,0.51,scattered clouds
256,Tutoia,BR,-2.7619,-42.2744,77.23,81,4,7.99,clear sky
257,Nabagram,IN,22.2881,88.5092,89.58,74,100,9.15,overcast clouds
258,Semnan,IR,35.5729,53.3971,84.25,38,0,5.41,clear sky
259,Pacifica,US,37.6138,-122.4869,77.58,86,75,1.99,broken clouds
260,Altay,CN,47.8667,88.1167,78.15,39,36,4.16,scattered clouds
261,Dawei,MM,14.0833,98.2,76.75,94,100,2.66,light rain
262,Zavodouspenskoye,RU,56.8626,65.0155,55.62,56,10,8.23,clear sky
263,Mwene-Ditu,CD,-7.0,23.45,64.09,41,31,9.22,scattered clouds
264,Sarkand,KZ,45.41,79.9186,89.96,15,0,4.79,clear sky
265,Cozumel,MX,20.5083,-86.9458,81.0,88,100,3.0,overcast clouds
266,Tolaga Bay,NZ,-38.3667,178.3,54.5,94,100,23.51,light rain
267,Vila Velha,BR,-20.3297,-40.2925,62.55,94,0,0.0,clear sky
268,Manali,IN,13.1667,80.2667,87.89,57,100,15.86,overcast clouds
269,Cootamundra,AU,-34.65,148.0333,51.91,82,98,13.27,overcast clouds
270,Gasa,PS,31.5,34.4667,78.78,78,26,5.73,scattered clouds
271,Mahebourg,MU,-20.4081,57.7,70.09,68,40,11.5,scattered clouds
272,Atambua,ID,-9.1061,124.8925,83.73,39,96,3.6,overcast clouds
273,Diplo,PK,24.4667,69.584,84.0,78,100,20.11,overcast clouds
274,Portland,US,45.5234,-122.6762,85.44,50,20,3.0,few clouds
275,Eten,PE,-6.9081,-79.8642,64.96,85,13,12.17,few clouds
276,Broken Hill,AU,-31.95,141.4333,60.51,41,4,13.8,clear sky
277,Nishihara,JP,26.1842,127.7558,87.46,89,75,11.5,broken clouds
278,Burns Lake,CA,54.2331,-125.7533,60.22,52,100,4.45,overcast clouds
279,Bluffton,US,32.2371,-80.8604,81.95,83,1,4.61,clear sky
280,Ilulissat,GL,69.2167,-51.1,50.02,43,100,12.66,overcast clouds
281,Itarema,BR,-2.9248,-39.9167,77.56,82,6,15.19,clear sky
282,Nayoro,JP,44.3506,142.4578,92.5,46,41,2.51,scattered clouds
283,Alta Floresta,BR,-9.8756,-56.0861,71.38,49,4,2.84,clear sky
284,Chino Valley,US,34.7575,-112.4538,69.82,83,90,5.01,overcast clouds
285,Henties Bay,NA,-22.116,14.2845,73.0,33,39,25.21,scattered clouds
286,Sitka,US,57.0531,-135.33,57.09,77,75,4.61,light rain
287,Mount Gambier,AU,-37.8333,140.7667,57.11,88,75,17.27,light intensity shower rain
288,Saint-Francois,FR,46.4154,3.9054,66.18,90,75,4.61,broken clouds
289,Zhigansk,RU,66.7697,123.3711,75.92,54,14,4.38,few clouds
290,Purworejo,ID,-6.7872,111.9224,81.21,65,4,5.23,clear sky
291,Milkovo,RU,54.7167,158.6167,80.98,48,29,4.85,scattered clouds
292,Puerto Padre,CU,21.195,-76.6028,72.61,88,99,5.75,overcast clouds
